Date,Adj Close
1980-05-06,0.4196104109287262
1980-05-07,0.4442936182022095
1980-05-08,0.46897655725479126
1980-05-09,0.46897655725479126
1980-05-12,0.4442936182022095
1980-05-13,0.46897655725479126
1980-05-14,0.49365943670272827
1980-05-15,0.46897655725479126
1980-05-16,0.49365943670272827
1980-05-19,0.49365943670272827
1980-05-20,0.49365943670272827
1980-05-21,0.5183423757553101
1980-05-22,0.5183423757553101
1980-05-23,0.5183423757553101
1980-05-27,0.5430254340171814
1980-05-28,0.5183423757553101
1980-05-29,0.5183423757553101
1980-05-30,0.5183423757553101
1980-06-02,0.5430254340171814
1980-06-03,0.5430254340171814
1980-06-04,0.5677081942558289
1980-06-05,0.5677081942558289
1980-06-06,0.5677081942558289
1980-06-09,0.5677081942558289
1980-06-10,0.5183423757553101
1980-06-11,0.5430254340171814
1980-06-12,0.5183423757553101
1980-06-13,0.5183423757553101
1980-06-16,0.5430254340171814
1980-06-17,0.5183423757553101
1980-06-18,0.49365943670272827
1980-06-19,0.5183423757553101
1980-06-20,0.5183423757553101
1980-06-23,0.49365943670272827
1980-06-24,0.49365943670272827
1980-06-25,0.49365943670272827
1980-06-26,0.49365943670272827
1980-06-27,0.46897655725479126
1980-06-30,0.49365943670272827
1980-07-01,0.46897655725479126
1980-07-02,0.46897655725479126
1980-07-03,0.46897655725479126
1980-07-07,0.49365943670272827
1980-07-08,0.46897655725479126
1980-07-09,0.49365943670272827
1980-07-10,0.49365943670272827
1980-07-11,0.49365943670272827
1980-07-14,0.49365943670272827
1980-07-15,0.49365943670272827
1980-07-16,0.49365943670272827
1980-07-17,0.46897655725479126
1980-07-18,0.49365943670272827
1980-07-21,0.5183423757553101
1980-07-22,0.49365943670272827
1980-07-23,0.5183423757553101
1980-07-24,0.49365943670272827
1980-07-25,0.49365943670272827
1980-07-28,0.49365943670272827
1980-07-29,0.5183423757553101
1980-07-30,0.5430254340171814
1980-07-31,0.5430254340171814
1980-08-01,0.5183423757553101
1980-08-04,0.5430254340171814
1980-08-05,0.5430254340171814
1980-08-06,0.5183423757553101
1980-08-07,0.5677081942558289
1980-08-08,0.5430254340171814
1980-08-11,0.5923915505409241
1980-08-12,0.5923915505409241
1980-08-13,0.5430254340171814
1980-08-14,0.5923915505409241
1980-08-15,0.5923915505409241
1980-08-18,0.5677081942558289
1980-08-19,0.5677081942558289
1980-08-20,0.5677081942558289
1980-08-21,0.5923915505409241
1980-08-22,0.5677081942558289
1980-08-25,0.5677081942558289
1980-08-26,0.5677081942558289
1980-08-27,0.5923915505409241
1980-08-28,0.5923915505409241
1980-08-29,0.5183423757553101
1980-09-02,0.5923915505409241
1980-09-03,0.5923915505409241
1980-09-04,0.5677081942558289
1980-09-05,0.5430254340171814
1980-09-08,0.5677081942558289
1980-09-09,0.5677081942558289
1980-09-10,0.6170743703842163
1980-09-11,0.6170743703842163
1980-09-12,0.5677081942558289
1980-09-15,0.5923915505409241
1980-09-16,0.5923915505409241
1980-09-17,0.5923915505409241
1980-09-18,0.5677081942558289
1980-09-19,0.5430254340171814
1980-09-22,0.5677081942558289
1980-09-23,0.5430254340171814
1980-09-24,0.5430254340171814
